"StatRec","Survey","F_CODE","Quarter","Year","Lusitanian","Boreal","ratio","Lat","Lon","WKT"
"42F6","NS-IBTS","27.4.b",1,2017,11,11,1,6.5,56.75,"POLYGON ((5.9999999998002 56.4999999996003,5.9999999998002 57.0000000003998,6.99999999960033 57.0000000003998,6.99999999960033 56.4999999996003,5.9999999998002 56.4999999996003))"
"42F7","NS-IBTS","27.4.b",1,2017,7,10,0.7,7.5,56.75,"POLYGON ((6.99999999960033 56.4999999996003,6.99999999960033 57.0000000003998,8.00000000029985 57.0000000003998,8.00000000029985 56.4999999996003,6.99999999960033 56.4999999996003))"
"42G1","NS-IBTS","27.3.a",1,2017,17,14,1.21428571428571,11.5,56.75,"POLYGON ((10.9999999997003 56.4999999996003,10.9999999997003 57.0000000003998,12.0000000003997 57.0000000003998,12.0000000003997 56.4999999996003,10.9999999997003 56.4999999996003))"
"42G2","NS-IBTS","27.3.a",1,2017,11,10,1.1,12.5,56.75,"POLYGON ((12.0000000003997 56.4999999996003,12.0000000003997 57.0000000003998,13.0000000001999 57.0000000003998,13.0000000001999 56.4999999996003,12.0000000003997 56.4999999996003))"
"43E8","NS-IBTS","27.4.b",1,2017,10,12,0.833333333333333,-1.5,57.25,"POLYGON ((-2.00000000039967 57.0000000003998,-2.00000000039967 57.5000000002998,-0.999999999700151 57.5000000002998,-0.999999999700151 57.0000000003998,-2.00000000039967 57.0000000003998))"
"43E9","NS-IBTS","27.4.b",1,2017,11,8,1.375,-0.5,57.25,"POLYGON ((-0.999999999700151 57.0000000003998,-0.999999999700151 57.5000000002998,0.000000000099988 57.5000000002998,0.000000000099988 57.0000000003998,-0.999999999700151 57.0000000003998))"
"43F0","NS-IBTS","27.4.b",1,2017,10,12,0.833333333333333,0.5,57.25,"POLYGON ((0.000000000099988 57.0000000003998,0.000000000099988 57.5000000002998,0.999999999900126 57.5000000002998,0.999999999900126 57.0000000003998,0.000000000099988 57.0000000003998))"
"43F1","NS-IBTS","27.4.b",1,2017,13,11,1.18181818181818,1.5,57.25,"POLYGON ((0.999999999900126 57.0000000003998,0.999999999900126 57.5000000002998,1.99999999970026 57.5000000002998,1.99999999970026 57.0000000003998,0.999999999900126 57.0000000003998))"
"43F2","NS-IBTS","27.4.b",1,2017,3,8,0.375,2.5,57.25,"POLYGON ((1.99999999970026 57.0000000003998,1.99999999970026 57.5000000002998,3.00000000039972 57.5000000002998,3.00000000039972 57.0000000003998,1.99999999970026 57.0000000003998))"
"43F3","NS-IBTS","27.4.b",1,2017,4,11,0.363636363636364,3.5,57.25,"POLYGON ((3.00000000039972 57.0000000003998,3.00000000039972 57.5000000002998,4.00000000019992 57.5000000002998,4.00000000019992 57.0000000003998,3.00000000039972 57.0000000003998))"
"43F4","NS-IBTS","27.4.b",1,2017,4,9,0.444444444444444,4.5,57.25,"POLYGON ((4.00000000019992 57.0000000003998,4.00000000019992 57.5000000002998,5.00000000000006 57.5000000002998,5.00000000000006 57.0000000003998,4.00000000019992 57.0000000003998))"
"43F5","NS-IBTS","27.4.b",1,2017,9,12,0.75,5.5,57.25,"POLYGON ((5.00000000000006 57.0000000003998,5.00000000000006 57.5000000002998,5.9999999998002 57.5000000002998,5.9999999998002 57.0000000003998,5.00000000000006 57.0000000003998))"
"43F6","NS-IBTS","27.4.b",1,2017,9,9,1,6.5,57.25,"POLYGON ((5.9999999998002 57.0000000003998,5.9999999998002 57.5000000002998,6.99999999960033 57.5000000002998,6.99999999960033 57.0000000003998,5.9999999998002 57.0000000003998))"
"43F7","NS-IBTS","27.4.b",1,2017,10,10,1,7.5,57.25,"POLYGON ((6.99999999960033 57.0000000003998,6.99999999960033 57.5000000002998,8.00000000029985 57.5000000002998,8.00000000029985 57.0000000003998,6.99999999960033 57.0000000003998))"
"43F8","NS-IBTS","27.3.a",1,2017,10,9,1.11111111111111,8.5,57.25,"POLYGON ((8.00000000029985 57.0000000003998,8.00000000029985 57.5000000002998,9.00000000009999 57.5000000002998,9.00000000009999 57.0000000003998,8.00000000029985 57.0000000003998))"
"43F9","NS-IBTS","27.3.a",1,2017,5,7,0.714285714285714,9.5,57.25,"POLYGON ((9.00000000009999 57.0000000003998,9.00000000009999 57.5000000002998,9.99999999990013 57.5000000002998,9.99999999990013 57.0000000003998,9.00000000009999 57.0000000003998))"
"43G0","NS-IBTS","27.3.a",1,2017,7,10,0.7,10.5,57.25,"POLYGON ((9.99999999990013 57.0000000003998,9.99999999990013 57.5000000002998,10.9999999997003 57.5000000002998,10.9999999997003 57.0000000003998,9.99999999990013 57.0000000003998))"
"43G1","NS-IBTS","27.3.a",1,2017,19,17,1.11764705882353,11.5,57.25,"POLYGON ((10.9999999997003 57.0000000003998,10.9999999997003 57.5000000002998,12.0000000003997 57.5000000002998,12.0000000003997 57.0000000003998,10.9999999997003 57.0000000003998))"
"43G2","NS-IBTS","27.3.a",1,2017,13,9,1.44444444444444,12.5,57.25,"POLYGON ((12.0000000003997 57.0000000003998,12.0000000003997 57.5000000002998,13.0000000001999 57.5000000002998,13.0000000001999 57.0000000003998,12.0000000003997 57.0000000003998))"
"44E6","NS-IBTS","27.4.a",1,2017,9,11,0.818181818181818,-3.5,57.75,"POLYGON ((-3.99999999999994 57.5000000002998,-3.99999999999994 58.0000000001999,-3.0000000001998 58.0000000001999,-3.0000000001998 57.5000000002998,-3.99999999999994 57.5000000002998))"
"44E7","NS-IBTS","27.4.a",1,2017,10,10,1,-2.5,57.75,"POLYGON ((-3.0000000001998 57.5000000002998,-3.0000000001998 58.0000000001999,-2.00000000039967 58.0000000001999,-2.00000000039967 57.5000000002998,-3.0000000001998 57.5000000002998))"
"44E8","NS-IBTS","27.4.a",1,2017,14,9,1.55555555555556,-1.5,57.75,"POLYGON ((-2.00000000039967 57.5000000002998,-2.00000000039967 58.0000000001999,-0.999999999700151 58.0000000001999,-0.999999999700151 57.5000000002998,-2.00000000039967 57.5000000002998))"
"44E9","NS-IBTS","27.4.a",1,2017,13,12,1.08333333333333,-0.5,57.75,"POLYGON ((-0.999999999700151 57.5000000002998,-0.999999999700151 58.0000000001999,0.000000000099988 58.0000000001999,0.000000000099988 57.5000000002998,-0.999999999700151 57.5000000002998))"
"44F0","NS-IBTS","27.4.a",1,2017,10,12,0.833333333333333,0.5,57.75,"POLYGON ((0.000000000099988 57.5000000002998,0.000000000099988 58.0000000001999,0.999999999900126 58.0000000001999,0.999999999900126 57.5000000002998,0.000000000099988 57.5000000002998))"
"44F1","NS-IBTS","27.4.a",1,2017,11,12,0.916666666666667,1.5,57.75,"POLYGON ((0.999999999900126 57.5000000002998,0.999999999900126 58.0000000001999,1.99999999970026 58.0000000001999,1.99999999970026 57.5000000002998,0.999999999900126 57.5000000002998))"
"44F2","NS-IBTS","27.4.a",1,2017,6,14,0.428571428571429,2.5,57.75,"POLYGON ((1.99999999970026 57.5000000002998,1.99999999970026 58.0000000001999,3.00000000039972 58.0000000001999,3.00000000039972 57.5000000002998,1.99999999970026 57.5000000002998))"
"44F3","NS-IBTS","27.4.a",1,2017,3,10,0.3,3.5,57.75,"POLYGON ((3.00000000039972 57.5000000002998,3.00000000039972 58.0000000001999,4.00000000019992 58.0000000001999,4.00000000019992 57.5000000002998,3.00000000039972 57.5000000002998))"
"44F4","NS-IBTS","27.4.a",1,2017,5,12,0.416666666666667,4.5,57.75,"POLYGON ((4.00000000019992 57.5000000002998,4.00000000019992 58.0000000001999,5.00000000000006 58.0000000001999,5.00000000000006 57.5000000002998,4.00000000019992 57.5000000002998))"
"44F5","NS-IBTS","27.4.a",1,2017,12,14,0.857142857142857,5.5,57.75,"POLYGON ((5.00000000000006 57.5000000002998,5.00000000000006 58.0000000001999,5.9999999998002 58.0000000001999,5.9999999998002 57.5000000002998,5.00000000000006 57.5000000002998))"
"44F8","NS-IBTS","27.3.a",1,2017,12,15,0.8,8.5,57.75,"POLYGON ((8.00000000029985 57.5000000002998,8.00000000029985 58.0000000001999,9.00000000009999 58.0000000001999,9.00000000009999 57.5000000002998,8.00000000029985 57.5000000002998))"
"44F9","NS-IBTS","27.3.a",1,2017,10,11,0.909090909090909,9.5,57.75,"POLYGON ((9.00000000009999 57.5000000002998,9.00000000009999 58.0000000001999,9.99999999990013 58.0000000001999,9.99999999990013 57.5000000002998,9.00000000009999 57.5000000002998))"
"44G0","NS-IBTS","27.3.a",1,2017,15,19,0.789473684210526,10.5,57.75,"POLYGON ((9.99999999990013 57.5000000002998,9.99999999990013 58.0000000001999,10.9999999997003 58.0000000001999,10.9999999997003 57.5000000002998,9.99999999990013 57.5000000002998))"
"44G1","NS-IBTS","27.3.a",1,2017,13,15,0.866666666666667,11.5,57.75,"POLYGON ((10.9999999997003 57.5000000002998,10.9999999997003 58.0000000001999,12.0000000003997 58.0000000001999,12.0000000003997 57.5000000002998,10.9999999997003 57.5000000002998))"
"45E6","NS-IBTS","27.4.a",1,2017,6,9,0.666666666666667,-3.5,58.25,"POLYGON ((-3.99999999999994 58.0000000001999,-3.99999999999994 58.5000000001,-3.0000000001998 58.5000000001,-3.0000000001998 58.0000000001999,-3.99999999999994 58.0000000001999))"
"45E7","NS-IBTS","27.4.a",1,2017,9,11,0.818181818181818,-2.5,58.25,"POLYGON ((-3.0000000001998 58.0000000001999,-3.0000000001998 58.5000000001,-2.00000000039967 58.5000000001,-2.00000000039967 58.0000000001999,-3.0000000001998 58.0000000001999))"
"45E8","NS-IBTS","27.4.a",1,2017,16,12,1.33333333333333,-1.5,58.25,"POLYGON ((-2.00000000039967 58.0000000001999,-2.00000000039967 58.5000000001,-0.999999999700151 58.5000000001,-0.999999999700151 58.0000000001999,-2.00000000039967 58.0000000001999))"
"45E9","NS-IBTS","27.4.a",1,2017,10,11,0.909090909090909,-0.5,58.25,"POLYGON ((-0.999999999700151 58.0000000001999,-0.999999999700151 58.5000000001,0.000000000099988 58.5000000001,0.000000000099988 58.0000000001999,-0.999999999700151 58.0000000001999))"
"45F0","NS-IBTS","27.4.a",1,2017,12,14,0.857142857142857,0.5,58.25,"POLYGON ((0.000000000099988 58.0000000001999,0.000000000099988 58.5000000001,0.999999999900126 58.5000000001,0.999999999900126 58.0000000001999,0.000000000099988 58.0000000001999))"
"45F1","NS-IBTS","27.4.a",1,2017,13,11,1.18181818181818,1.5,58.25,"POLYGON ((0.999999999900126 58.0000000001999,0.999999999900126 58.5000000001,1.99999999970026 58.5000000001,1.99999999970026 58.0000000001999,0.999999999900126 58.0000000001999))"
"45F2","NS-IBTS","27.4.a",1,2017,9,10,0.9,2.5,58.25,"POLYGON ((1.99999999970026 58.0000000001999,1.99999999970026 58.5000000001,3.00000000039972 58.5000000001,3.00000000039972 58.0000000001999,1.99999999970026 58.0000000001999))"
"45F3","NS-IBTS","27.4.a",1,2017,8,12,0.666666666666667,3.5,58.25,"POLYGON ((3.00000000039972 58.0000000001999,3.00000000039972 58.5000000001,4.00000000019992 58.5000000001,4.00000000019992 58.0000000001999,3.00000000039972 58.0000000001999))"
"45F4","NS-IBTS","27.4.a",1,2017,3,12,0.25,4.5,58.25,"POLYGON ((4.00000000019992 58.0000000001999,4.00000000019992 58.5000000001,5.00000000000006 58.5000000001,5.00000000000006 58.0000000001999,4.00000000019992 58.0000000001999))"
"45F9","NS-IBTS","27.3.a",1,2017,8,12,0.666666666666667,9.5,58.25,"POLYGON ((9.00000000009999 58.0000000001999,9.00000000009999 58.5000000001,9.99999999990013 58.5000000001,9.99999999990013 58.0000000001999,9.00000000009999 58.0000000001999))"
"45G0","NS-IBTS","27.3.a",1,2017,11,10,1.1,10.5,58.25,"POLYGON ((9.99999999990013 58.0000000001999,9.99999999990013 58.5000000001,10.9999999997003 58.5000000001,10.9999999997003 58.0000000001999,9.99999999990013 58.0000000001999))"
"45G1","NS-IBTS","27.3.a",1,2017,15,17,0.882352941176471,11.5,58.25,"POLYGON ((10.9999999997003 58.0000000001999,10.9999999997003 58.5000000001,12.0000000003997 58.5000000001,12.0000000003997 58.0000000001999,10.9999999997003 58.0000000001999))"
"46E6","NS-IBTS","27.4.a",1,2017,14,14,1,-3.5,58.75,"POLYGON ((-3.99999999999994 58.5000000001,-3.99999999999994 59.0000000000001,-3.0000000001998 59.0000000000001,-3.0000000001998 58.5000000001,-3.99999999999994 58.5000000001))"
"46E7","NS-IBTS","27.4.a",1,2017,11,9,1.22222222222222,-2.5,58.75,"POLYGON ((-3.0000000001998 58.5000000001,-3.0000000001998 59.0000000000001,-2.00000000039967 59.0000000000001,-2.00000000039967 58.5000000001,-3.0000000001998 58.5000000001))"
"46E8","NS-IBTS","27.4.a",1,2017,16,11,1.45454545454545,-1.5,58.75,"POLYGON ((-2.00000000039967 58.5000000001,-2.00000000039967 59.0000000000001,-0.999999999700151 59.0000000000001,-0.999999999700151 58.5000000001,-2.00000000039967 58.5000000001))"
"46E9","NS-IBTS","27.4.a",1,2017,9,10,0.9,-0.5,58.75,"POLYGON ((-0.999999999700151 58.5000000001,-0.999999999700151 59.0000000000001,0.000000000099988 59.0000000000001,0.000000000099988 58.5000000001,-0.999999999700151 58.5000000001))"
"46F0","NS-IBTS","27.4.a",1,2017,9,13,0.692307692307692,0.5,58.75,"POLYGON ((0.000000000099988 58.5000000001,0.000000000099988 59.0000000000001,0.999999999900126 59.0000000000001,0.999999999900126 58.5000000001,0.000000000099988 58.5000000001))"
"46F1","NS-IBTS","27.4.a",1,2017,7,9,0.777777777777778,1.5,58.75,"POLYGON ((0.999999999900126 58.5000000001,0.999999999900126 59.0000000000001,1.99999999970026 59.0000000000001,1.99999999970026 58.5000000001,0.999999999900126 58.5000000001))"
"46F2","NS-IBTS","27.4.a",1,2017,10,10,1,2.5,58.75,"POLYGON ((1.99999999970026 58.5000000001,1.99999999970026 59.0000000000001,3.00000000039972 59.0000000000001,3.00000000039972 58.5000000001,1.99999999970026 58.5000000001))"
"46F3","NS-IBTS","27.4.a",1,2017,7,12,0.583333333333333,3.5,58.75,"POLYGON ((3.00000000039972 58.5000000001,3.00000000039972 59.0000000000001,4.00000000019992 59.0000000000001,4.00000000019992 58.5000000001,3.00000000039972 58.5000000001))"
"46G0","NS-IBTS","27.3.a",1,2017,14,16,0.875,10.5,58.75,"POLYGON ((9.99999999990013 58.5000000001,9.99999999990013 59.0000000000001,10.9999999997003 59.0000000000001,10.9999999997003 58.5000000001,9.99999999990013 58.5000000001))"
"47E6","NS-IBTS","27.4.a",1,2017,14,12,1.16666666666667,-3.5,59.25,"POLYGON ((-3.99999999999994 59.0000000000001,-3.99999999999994 59.4999999999001,-3.0000000001998 59.4999999999001,-3.0000000001998 59.0000000000001,-3.99999999999994 59.0000000000001))"
"47E7","NS-IBTS","27.4.a",1,2017,15,13,1.15384615384615,-2.5,59.25,"POLYGON ((-3.0000000001998 59.0000000000001,-3.0000000001998 59.4999999999001,-2.00000000039967 59.4999999999001,-2.00000000039967 59.0000000000001,-3.0000000001998 59.0000000000001))"
"47E8","NS-IBTS","27.4.a",1,2017,14,12,1.16666666666667,-1.5,59.25,"POLYGON ((-2.00000000039967 59.0000000000001,-2.00000000039967 59.4999999999001,-0.999999999700151 59.4999999999001,-0.999999999700151 59.0000000000001,-2.00000000039967 59.0000000000001))"
